"","Season","Player","DraftPos","Tm","YrsPlayed","G","MP","TSPerc","ASTPerc","DraftYear","PER","WS","VORP","BPM"
"394","2014-15","Spencer Dinwiddie",38,"DET",1,34,455,0.394,34.9,2014,10.2,0.1,-0.1,-2.8
"395","2015-16","Spencer Dinwiddie",38,"DET",2,12,159,0.423,20.9,2014,8.9,0.1,-0.1,-5.2
"396","2016-17","Spencer Dinwiddie",38,"BRK",3,59,1334,0.581,20.3,2014,12.7,2.8,0.4,-1
"397","2017-18","Spencer Dinwiddie",38,"BRK",4,80,2306,0.527,35,2014,15.9,5.7,1.5,0.6
"398","2018-19","Spencer Dinwiddie",38,"BRK",5,68,1914,0.58,25.6,2014,16.3,4.8,1.3,0.6
"399","2014-15","Jerami Grant",39,"PHI",1,65,1377,0.47,9.4,2014,8.7,0.5,-0.5,-3.3
"400","2015-16","Jerami Grant",39,"PHI",2,77,2066,0.506,10.4,2014,12.6,2.1,0.1,-1.7
"401","2016-17","Jerami Grant",39,"TOT",3,80,1531,0.556,4.2,2014,10.1,2.9,0.3,-1.3
"402","2016-17","Jerami Grant",39,"PHI",3,2,41,0.39,0,2014,3,-0.1,-0.1,-8.3
"403","2016-17","Jerami Grant",39,"OKC",3,78,1490,0.566,4.3,2014,10.3,3,0.4,-1.1
"404","2017-18","Jerami Grant",39,"OKC",4,81,1647,0.607,5.1,2014,16.2,5.4,1,0.3
"405","2018-19","Jerami Grant",39,"OKC",5,80,2612,0.592,4.2,2014,13.8,7.3,1.5,0.2
"406","2015-16","Nikola Jokić",41,"DEN",2,80,1733,0.582,18.1,2014,21.5,6.7,2.6,3.9
"407","2016-17","Nikola Jokić",41,"DEN",3,73,2038,0.64,28.8,2014,26.3,9.7,4.8,7.3
"408","2017-18","Nikola Jokić",41,"DEN",4,75,2443,0.603,29.6,2014,24.4,10.7,5.5,6.9
"409","2018-19","Nikola Jokić",41,"DEN",5,80,2504,0.589,37,2014,26.3,11.8,7,9.1
"410","2014-15","Dwight Powell",45,"TOT",1,29,236,0.552,5.5,2014,13.8,0.6,0.1,-1
"411","2014-15","Dwight Powell",45,"BOS",1,5,9,0.765,0,2014,34.9,0,0,12.9
"412","2014-15","Dwight Powell",45,"DAL",1,24,227,0.535,5.7,2014,13,0.6,0,-1.6
"413","2015-16","Dwight Powell",45,"DAL",2,69,992,0.557,7.2,2014,16.8,3.1,0.5,0.1
"414","2016-17","Dwight Powell",45,"DAL",3,77,1333,0.588,6.1,2014,17.6,4.6,1,1
"415","2017-18","Dwight Powell",45,"DAL",4,79,1672,0.656,8.5,2014,18.8,6.6,1.5,1.6
"416","2018-19","Dwight Powell",45,"DAL",5,77,1662,0.682,10.7,2014,20.4,7.5,2.1,2.9
"417","2014-15","Jordan Clarkson",46,"LAL",1,59,1476,0.528,23.8,2014,16.9,2.4,0.8,0.2
"418","2015-16","Jordan Clarkson",46,"LAL",2,79,2552,0.516,13.8,2014,14.3,2.1,0.2,-1.6
"419","2016-17","Jordan Clarkson",46,"LAL",3,82,2397,0.526,14.4,2014,13.2,1.2,-0.3,-2.5
"420","2017-18","Jordan Clarkson",46,"TOT",4,81,1888,0.542,19.3,2014,16.4,3,1,0.1
"421","2017-18","Jordan Clarkson",46,"LAL",4,53,1256,0.532,22.9,2014,16.9,2.1,0.9,0.8
"422","2017-18","Jordan Clarkson",46,"CLE",4,28,632,0.565,12,2014,15.4,1,0.1,-1.3
"423","2018-19","Jordan Clarkson",46,"CLE",5,81,2214,0.539,15.6,2014,16.8,1.8,0.8,-0.5
"424","2015-16","Thanasis Antetokounmpo",51,"NYK",2,2,6,0.75,0,2014,32.9,0,0,5.9
"425","2013-14","Victor Oladipo",2,"ORL",1,80,2487,0.514,21.9,2013,13.6,1.3,0.3,-1.4
"426","2014-15","Victor Oladipo",2,"ORL",2,72,2573,0.527,19.3,2013,15.9,3.5,1.1,-0.4
"427","2015-16","Victor Oladipo",2,"ORL",3,72,2379,0.534,18.6,2013,16.7,4.9,2.3,1.7
"428","2016-17","Victor Oladipo",2,"OKC",4,67,2222,0.534,12.5,2013,13.6,4,0.8,-0.5
"429","2017-18","Victor Oladipo",2,"IND",5,75,2552,0.577,21.2,2013,23.1,8.2,5,5.8
"430","2018-19","Victor Oladipo",2,"IND",6,36,1147,0.519,25.2,2013,17.6,2.3,1.4,2.9
"431","2013-14","Otto Porter Jr.",3,"WAS",1,37,319,0.405,4.6,2013,6,0,-0.3,-6.2
"432","2014-15","Otto Porter Jr.",3,"WAS",2,74,1432,0.523,6.8,2013,11.6,2.7,0.6,-0.5
"433","2015-16","Otto Porter Jr.",3,"WAS",3,75,2276,0.564,7.9,2013,14.5,5.6,1.8,1.1
"434","2016-17","Otto Porter Jr.",3,"WAS",4,80,2605,0.628,6.7,2013,17.3,9.4,3.5,3.3
"435","2017-18","Otto Porter Jr.",3,"WAS",5,77,2432,0.602,10.1,2013,18.3,8.1,3.4,3.5
"436","2018-19","Otto Porter Jr.",3,"TOT",6,56,1683,0.569,10.6,2013,15.9,3.2,1.2,0.9
"437","2018-19","Otto Porter Jr.",3,"WAS",6,41,1191,0.551,9.6,2013,15,2.1,0.7,0.3
"438","2018-19","Otto Porter Jr.",3,"CHI",6,15,492,0.609,13,2013,18,1.1,0.5,2.2
"439","2013-14","Cody Zeller",4,"CHA",1,82,1416,0.498,10.4,2013,13.1,2.6,0,-2
"440","2014-15","Cody Zeller",4,"CHO",2,62,1487,0.53,10.9,2013,14.1,3.8,0.5,-0.6
"441","2015-16","Cody Zeller",4,"CHO",3,73,1774,0.592,6.3,2013,16.1,6.3,0.9,-0.1
"442","2016-17","Cody Zeller",4,"CHO",4,62,1725,0.604,9.1,2013,16.7,5.6,1,0.2
"443","2017-18","Cody Zeller",4,"CHO",5,33,627,0.602,7.4,2013,15.9,1.9,0.1,-1.2
"444","2018-19","Cody Zeller",4,"CHO",6,49,1243,0.611,12.1,2013,17.2,3.9,0.7,0.1
"445","2013-14","Alex Len",5,"PHO",1,42,362,0.469,1.6,2013,7.3,0.2,-0.4,-6.6
"446","2014-15","Alex Len",5,"PHO",2,69,1518,0.542,3.1,2013,13.5,3.4,0.1,-1.8
"447","2015-16","Alex Len",5,"PHO",3,78,1821,0.482,8.5,2013,12.4,1.3,-1,-4.3
"448","2016-17","Alex Len",5,"PHO",4,77,1560,0.553,4.2,2013,15,3,-0.1,-2.3
"449","2017-18","Alex Len",5,"PHO",5,69,1395,0.612,9.1,2013,19.4,4.5,0.8,0.3
"450","2018-19","Alex Len",5,"ATL",6,77,1544,0.575,8.6,2013,17.2,3.2,0.3,-1.2
"451","2014-15","Nerlens Noel",6,"PHI",2,75,2311,0.493,9.8,2013,15,4,1,-0.3
"452","2015-16","Nerlens Noel",6,"PHI",3,67,1965,0.544,10.5,2013,16.2,3,0.9,-0.2
"453","2016-17","Nerlens Noel",6,"TOT",4,51,1047,0.622,8.1,2013,20.4,4,1.2,2.4
"454","2016-17","Nerlens Noel",6,"PHI",4,29,564,0.634,9,2013,20.8,2.2,0.7,3.2
"455","2016-17","Nerlens Noel",6,"DAL",4,22,483,0.606,7,2013,19.8,1.8,0.4,1.4
"456","2017-18","Nerlens Noel",6,"DAL",5,30,472,0.558,6.3,2013,16.2,1.3,0.3,0.5
"457","2018-19","Nerlens Noel",6,"OKC",6,77,1055,0.608,5.9,2013,19.3,4.3,1.1,2.1
"458","2013-14","Ben McLemore",7,"SAC",1,82,2187,0.485,5.8,2013,7.7,0.8,-1.1,-4
"459","2014-15","Ben McLemore",7,"SAC",2,82,2670,0.552,8.4,2013,10.4,2.5,-0.2,-2.2
"460","2015-16","Ben McLemore",7,"SAC",3,68,1443,0.531,7.9,2013,8.6,0.3,-0.7,-3.8
"461","2016-17","Ben McLemore",7,"SAC",4,61,1176,0.538,6.9,2013,9.8,0.4,-0.6,-4.2
"462","2017-18","Ben McLemore",7,"MEM",5,56,1091,0.526,7.5,2013,9.7,0.5,-0.5,-3.9
"463","2018-19","Ben McLemore",7,"SAC",6,19,158,0.541,3.4,2013,10.5,0.2,-0.1,-3.5
"464","2013-14","Kentavious Caldwell-Pope",8,"DET",1,80,1583,0.483,5,2013,9.4,1.8,-0.2,-2.6
"465","2014-15","Kentavious Caldwell-Pope",8,"DET",2,82,2587,0.501,6.8,2013,11.2,2.8,0.2,-1.7
"466","2015-16","Kentavious Caldwell-Pope",8,"DET",3,76,2789,0.521,7.8,2013,12.4,5.3,1.2,-0.3
"467","2016-17","Kentavious Caldwell-Pope",8,"DET",4,76,2529,0.519,11.2,2013,12.8,4.5,1.1,-0.2
"468","2017-18","Kentavious Caldwell-Pope",8,"LAL",5,74,2458,0.561,9.4,2013,13.2,5.3,1.4,0.3
"469","2018-19","Kentavious Caldwell-Pope",8,"LAL",6,82,2035,0.568,7.5,2013,12.9,4,0.8,-0.5
"470","2013-14","Trey Burke",9,"UTA",1,70,2262,0.473,29.4,2013,12.6,0.9,-0.4,-2.6
"471","2014-15","Trey Burke",9,"UTA",2,76,2288,0.455,25,2013,12.6,2.4,0.3,-1.4
"472","2015-16","Trey Burke",9,"UTA",3,64,1366,0.507,19.7,2013,14,2.1,0.5,-0.5
"473","2016-17","Trey Burke",9,"WAS",4,57,703,0.532,20.7,2013,10.8,0.5,-0.2,-3
"474","2017-18","Trey Burke",9,"NYK",5,36,785,0.563,36.4,2013,21,2.4,0.9,2.5
"475","2018-19","Trey Burke",9,"TOT",6,58,1125,0.524,24.1,2013,16.5,1.9,0.6,0.1
"476","2018-19","Trey Burke",9,"NYK",6,33,689,0.496,23.6,2013,15.6,0.6,0.2,-0.6
"477","2018-19","Trey Burke",9,"DAL",6,25,436,0.574,24.7,2013,17.9,1.3,0.3,1.2
"478","2013-14","CJ McCollum",10,"POR",1,38,476,0.521,8.7,2013,9,0.2,-0.2,-3.4
"479","2014-15","CJ McCollum",10,"POR",2,62,973,0.534,10.3,2013,13.1,1.8,0.4,-0.6
"480","2015-16","CJ McCollum",10,"POR",3,80,2780,0.544,21.6,2013,17.7,6,2.3,1.3
"481","2016-17","CJ McCollum",10,"POR",4,80,2796,0.585,18,2013,19.9,7.6,2.8,2
"482","2017-18","CJ McCollum",10,"POR",5,81,2923,0.536,15.8,2013,17,6.6,2.4,1.2
"483","2018-19","CJ McCollum",10,"POR",6,70,2375,0.553,13.8,2013,17,5.6,1.8,1
"484","2013-14","Steven Adams",12,"OKC",1,81,1197,0.541,4.9,2013,11.2,2.9,-0.1,-2.2
"485","2014-15","Steven Adams",12,"OKC",2,70,1771,0.549,5.5,2013,14.1,4.1,0.3,-1.3
"486","2015-16","Steven Adams",12,"OKC",3,80,2014,0.621,4.3,2013,15.5,6.5,1.1,0.2
"487","2016-17","Steven Adams",12,"OKC",4,80,2389,0.589,5.4,2013,16.5,6.5,1.1,-0.2
"488","2017-18","Steven Adams",12,"OKC",5,76,2487,0.63,5.5,2013,20.6,9.7,2,1.1
"489","2018-19","Steven Adams",12,"OKC",6,80,2669,0.591,6.6,2013,18.5,9.1,2.1,1.1
"490","2013-14","Kelly Olynyk",13,"BOS",1,70,1400,0.546,13.1,2013,15.2,2.9,0.3,-1.2
"491","2014-15","Kelly Olynyk",13,"BOS",2,64,1423,0.558,12.2,2013,15.9,3.6,0.8,0.4
"492","2015-16","Kelly Olynyk",13,"BOS",3,69,1395,0.561,11.9,2013,16.3,4.1,1.4,1.9
"493","2016-17","Kelly Olynyk",13,"BOS",4,75,1538,0.603,15.2,2013,15.3,4.1,0.9,0.3
"494","2017-18","Kelly Olynyk",13,"MIA",5,76,1779,0.612,18.7,2013,17.8,5.5,1.9,2.3
"495","2018-19","Kelly Olynyk",13,"MIA",6,79,1812,0.61,11.4,2013,14.4,4.7,1.2,0.7
"496","2013-14","Giannis Antetokounmpo",15,"MIL",1,77,1897,0.518,12.1,2013,10.8,1.2,-0.2,-2.5
"497","2014-15","Giannis Antetokounmpo",15,"MIL",2,81,2541,0.552,13.1,2013,14.8,6.2,1.2,0
"498","2015-16","Giannis Antetokounmpo",15,"MIL",3,80,2823,0.566,20,2013,18.8,7.1,2.9,2.1
"499","2016-17","Giannis Antetokounmpo",15,"MIL",4,80,2845,0.599,26.6,2013,26.1,12.4,6.7,7.3
"500","2017-18","Giannis Antetokounmpo",15,"MIL",5,75,2756,0.598,23.7,2013,27.3,11.9,5.7,6.2
"501","2018-19","Giannis Antetokounmpo",15,"MIL",6,72,2358,0.644,30.3,2013,30.9,14.4,7.4,10.4
"502","2013-14","Dennis Schröder",17,"ATL",1,49,641,0.442,22,2013,5.8,-0.7,-0.9,-7.3
"503","2014-15","Dennis Schröder",17,"ATL",2,77,1516,0.516,34.6,2013,15.7,2.5,0.2,-1.3
"504","2015-16","Dennis Schröder",17,"ATL",3,80,1621,0.51,36.1,2013,15.5,2.2,0.5,-0.8
"505","2016-17","Dennis Schröder",17,"ATL",4,79,2485,0.533,35.5,2013,16.1,3.7,1.3,0
"506","2017-18","Dennis Schröder",17,"ATL",5,67,2078,0.515,36.2,2013,17.3,2.6,0.7,-0.6
"507","2018-19","Dennis Schröder",17,"OKC",6,79,2314,0.508,20.4,2013,12.7,2.9,0,-2
"508","2013-14","Tony Snell",20,"CHI",1,77,1231,0.489,9.1,2013,8,1.6,-0.2,-2.6
"509","2014-15","Tony Snell",20,"CHI",2,72,1412,0.55,6.8,2013,10.2,2.4,0.2,-1.4
"510","2015-16","Tony Snell",20,"CHI",3,64,1301,0.478,6.9,2013,6.4,0.4,-0.6,-4
"511","2016-17","Tony Snell",20,"MIL",4,80,2336,0.603,5.9,2013,9.7,3.4,0.2,-1.7
"512","2017-18","Tony Snell",20,"MIL",5,75,2053,0.578,6.5,2013,8.5,2.4,-0.1,-2.3
"513","2018-19","Tony Snell",20,"MIL",6,74,1304,0.585,6.7,2013,10.7,3.2,0.4,-0.7
"514","2013-14","Gorgui Dieng",21,"MIN",1,60,818,0.534,7.2,2013,16.5,2.2,0.2,-1.1
"515","2014-15","Gorgui Dieng",21,"MIN",2,73,2193,0.573,10.5,2013,17.2,4.9,1.2,0.2
"516","2015-16","Gorgui Dieng",21,"MIN",3,82,2220,0.601,10.1,2013,17.1,5.9,1.5,0.8
"517","2016-17","Gorgui Dieng",21,"MIN",4,82,2653,0.555,8.6,2013,14.2,5.7,1.3,-0.1
"518","2017-18","Gorgui Dieng",21,"MIN",5,79,1333,0.543,7.5,2013,14.7,2.9,0.3,-1
"519","2018-19","Gorgui Dieng",21,"MIN",6,76,1031,0.572,10.3,2013,18.1,2.8,0.7,0.6
"520","2013-14","Mason Plumlee",22,"BRK",1,70,1275,0.67,8.1,2013,19,4.7,1,1
"521","2014-15","Mason Plumlee",22,"BRK",2,82,1743,0.57,7,2013,18,4.8,0.9,0.1
"522","2015-16","Mason Plumlee",22,"POR",3,82,2084,0.564,16.2,2013,17.2,6.1,1.9,1.5
"523","2016-17","Mason Plumlee",22,"TOT",4,81,2148,0.558,19.8,2013,18.1,6,2.2,2
"524","2016-17","Mason Plumlee",22,"POR",4,54,1516,0.552,21.4,2013,18.9,4.6,1.8,2.8
"525","2016-17","Mason Plumlee",22,"DEN",4,27,632,0.571,15.9,2013,16.3,1.4,0.3,-0.1
"526","2017-18","Mason Plumlee",22,"DEN",5,74,1439,0.586,14.4,2013,16.9,3.6,0.9,0.5
"527","2018-19","Mason Plumlee",22,"DEN",6,82,1731,0.602,19.5,2013,17.8,5.8,1.8,2.1
"528","2013-14","Solomon Hill",23,"IND",1,28,226,0.545,7.9,2013,7.6,0.4,0,-2.4
"529","2014-15","Solomon Hill",23,"IND",2,82,2381,0.507,11.9,2013,10.2,3.5,0.3,-1.5
"530","2015-16","Solomon Hill",23,"IND",3,59,866,0.543,9.6,2013,12.2,2.1,0.5,0.1
"531","2016-17","Solomon Hill",23,"NOP",4,80,2374,0.527,8.1,2013,8,2.7,-0.4,-2.7
"532","2017-18","Solomon Hill",23,"NOP",5,12,187,0.332,14.4,2013,4.8,-0.1,-0.1,-4.8
"533","2018-19","Solomon Hill",23,"NOP",6,44,878,0.497,7.6,2013,6.8,0.5,-0.3,-3.6
"534","2013-14","Tim Hardaway Jr.",24,"NYK",1,81,1875,0.554,5.8,2013,12.7,3.1,0.1,-1.8
"535","2014-15","Tim Hardaway Jr.",24,"NYK",2,70,1681,0.512,13.5,2013,12.1,0.8,-0.3,-2.8
"536","2015-16","Tim Hardaway Jr.",24,"ATL",3,51,864,0.563,8.9,2013,11.7,1.9,0.2,-0.9
"537","2016-17","Tim Hardaway Jr.",24,"ATL",4,79,2154,0.568,14.3,2013,15.2,4.8,1.4,0.5
"538","2017-18","Tim Hardaway Jr.",24,"NYK",5,57,1885,0.533,12.7,2013,14.4,2.6,0.7,-0.6
"539","2018-19","Tim Hardaway Jr.",24,"TOT",6,65,2057,0.527,12.8,2013,13.6,1.8,0,-2
"540","2018-19","Tim Hardaway Jr.",24,"NYK",6,46,1499,0.531,13.5,2013,14.4,1.5,0.2,-1.6
"541","2018-19","Tim Hardaway Jr.",24,"DAL",6,19,558,0.514,10.9,2013,11.6,0.4,-0.2,-3.2
"542","2013-14","Reggie Bullock",25,"LAC",1,43,395,0.46,4.3,2013,6.7,0.2,-0.1,-3.3
"543","2014-15","Reggie Bullock",25,"TOT",2,36,338,0.466,3.2,2013,6.2,0.1,-0.1,-3.2
